key,hunt_code,residency,draw_pool,points,different_columns,pdf_eligible_applicants,pdf_bonus_permits,pdf_regular_permits,pdf_total_permits,pdf_total_drawn,pdf_success_ratio,pdf_p_draw_percent,api_eligible_applicants,api_bonus_permits,api_regular_permits,api_total_permits,api_total_drawn,api_success_ratio,api_p_draw_percent
2026|2027|EB3514|Resident|standard|4,EB3514,Resident,standard,4,total_permits,51,0,1,1,1,0.0196078431,1.960784,51,0,1,19,1,0.01960784,1.960784
2026|2027|EB3514|Resident|standard|5,EB3514,Resident,standard,5,total_permits,74,0,0,0,0,0,0,74,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|6,EB3514,Resident,standard,6,total_permits,61,0,0,0,0,0,0,61,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|7,EB3514,Resident,standard,7,total_permits,55,0,0,0,0,0,0,55,0,0,19,0,0,0
2026|2027|EB3514|Resident|standard|8,EB3514,Resident,standard,8,total_permits,45,0,1,1,1,0.0222222222,2.222222,45,0,1,19,1,0.02222222,2.222222
2026|2027|EB3514|Resident|standard|9,EB3514,Resident,standard,9,total_permits,64,0,1,1,1,0.015625,1.5625,64,0,1,19,1,0.015625,1.5625
2026|2027|EB3515|Resident|standard|0,EB3515,Resident,standard,0,total_permits,17,0,0,0,0,0,0,17,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|1,EB3515,Resident,standard,1,total_permits,13,0,0,0,0,0,0,13,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|10,EB3515,Resident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|11,EB3515,Resident,standard,11,total_permits,7,0,0,0,0,0,0,7,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|12,EB3515,Resident,standard,12,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3515|Resident|standard|13,EB3515,Resident,standard,13,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|14,EB3515,Resident,standard,14,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|16,EB3515,Resident,standard,16,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|17,EB3515,Resident,standard,17,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|18,EB3515,Resident,standard,18,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3515|Resident|standard|19,EB3515,Resident,standard,19,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|2,EB3515,Resident,standard,2,total_permits,4,0,0,0,0,0,0,4,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|21,EB3515,Resident,standard,21,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|22,EB3515,Resident,standard,22,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|23,EB3515,Resident,standard,23,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3515|Resident|standard|25,EB3515,Resident,standard,25,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|3,EB3515,Resident,standard,3,total_permits,4,0,0,0,0,0,0,4,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|4,EB3515,Resident,standard,4,total_permits,11,0,0,0,0,0,0,11,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|5,EB3515,Resident,standard,5,total_permits,4,0,0,0,0,0,0,4,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|6,EB3515,Resident,standard,6,total_permits,6,0,0,0,0,0,0,6,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|8,EB3515,Resident,standard,8,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3515|Resident|standard|9,EB3515,Resident,standard,9,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3516|Resident|standard|0,EB3516,Resident,standard,0,total_permits,11,0,0,0,0,0,0,11,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|1,EB3516,Resident,standard,1,total_permits,13,0,0,0,0,0,0,13,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|10,EB3516,Resident,standard,10,total_permits,2,0,0,0,0,0,0,2,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|11,EB3516,Resident,standard,11,total_permits,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|12,EB3516,Resident,standard,12,total_permits,1,0,0,0,0,0,0,1,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|13,EB3516,Resident,standard,13,total_permits,1,0,0,0,0,0,0,1,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|14,EB3516,Resident,standard,14,total_permits,1,0,0,0,0,0,0,1,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|15,EB3516,Resident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|16,EB3516,Resident,standard,16,total_permits,2,0,0,0,0,0,0,2,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|17,EB3516,Resident,standard,17,total_permits,5,2,0,2,2,0.4,40,5,2,0,3,2,0.4,40
2026|2027|EB3516|Resident|standard|2,EB3516,Resident,standard,2,total_permits,14,0,1,1,1,0.0714285714,7.142857,14,0,1,3,1,0.07142857,7.142857
2026|2027|EB3516|Resident|standard|21,EB3516,Resident,standard,21,total_permits,0,0,0,0,0,,,0,0,0,3,0,,
2026|2027|EB3516|Resident|standard|3,EB3516,Resident,standard,3,total_permits,11,0,0,0,0,0,0,11,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|4,EB3516,Resident,standard,4,total_permits,15,0,0,0,0,0,0,15,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|5,EB3516,Resident,standard,5,total_permits,8,0,0,0,0,0,0,8,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|6,EB3516,Resident,standard,6,total_permits,13,0,0,0,0,0,0,13,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|7,EB3516,Resident,standard,7,total_permits,4,0,0,0,0,0,0,4,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|8,EB3516,Resident,standard,8,total_permits,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2026|2027|EB3516|Resident|standard|9,EB3516,Resident,standard,9,total_permits,10,0,0,0,0,0,0,10,0,0,3,0,0,0
2026|2027|EB3517|Resident|standard|0,EB3517,Resident,standard,0,total_permits,7,0,0,0,0,0,0,7,0,0,3,0,0,0
2026|2027|EB3517|Resident|standard|1,EB3517,Resident,standard,1,total_permits,1,0,0,0,0,0,0,1,0,0,3,0,0,0
2026|2027|EB3517|Resident|standard|10,EB3517,Resident,standard,10,total_permits,0,0,0,0,0,,,0,0,0,3,0,,
2026|2027|EB3517|Resident|standard|11,EB3517,Resident,standard,11,total_permits,1,1,0,1,1,1,100,1,1,0,3,1,1,100
2026|2027|EB3517|Resident|standard|13,EB3517,Resident,standard,13,total_permits,0,0,0,0,0,,,0,0,0,3,0,,
2026|2027|EB3517|Resident|standard|15,EB3517,Resident,standard,15,total_permits,0,0,0,0,0,,,0,0,0,3,0,,
2026|2027|EB3517|Resident|standard|2,EB3517,Resident,standard,2,total_permits,3,0,0,0,0,0,0,3,0,0,3,0,0,0
2026|2027|EB3517|Resident|standard|3,EB3517,Resident,standard,3,total_permits,1,0,1,1,1,1,100,1,0,1,3,1,1,100
2026|2027|EB3517|Resident|standard|5,EB3517,Resident,standard,5,total_permits,0,0,0,0,0,,,0,0,0,3,0,,
2026|2027|EB3517|Resident|standard|6,EB3517,Resident,standard,6,total_permits,1,0,0,0,0,0,0,1,0,0,3,0,0,0
2026|2027|EB3517|Resident|standard|7,EB3517,Resident,standard,7,total_permits,2,0,0,0,0,0,0,2,0,0,3,0,0,0
2026|2027|EB3517|Resident|standard|8,EB3517,Resident,standard,8,total_permits,2,0,0,0,0,0,0,2,0,0,3,0,0,0
2026|2027|EB3517|Resident|standard|9,EB3517,Resident,standard,9,total_permits,2,1,0,1,1,0.5,50,2,1,0,3,1,0.5,50
2026|2027|EB3519|Resident|standard|0,EB3519,Resident,standard,0,total_permits,8,0,0,0,0,0,0,8,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|1,EB3519,Resident,standard,1,total_permits,13,0,0,0,0,0,0,13,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|10,EB3519,Resident,standard,10,total_permits,6,0,0,0,0,0,0,6,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|11,EB3519,Resident,standard,11,total_permits,2,0,0,0,0,0,0,2,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|12,EB3519,Resident,standard,12,total_permits,2,0,0,0,0,0,0,2,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|13,EB3519,Resident,standard,13,total_permits,0,0,0,0,0,,,0,0,0,6,0,,
2026|2027|EB3519|Resident|standard|14,EB3519,Resident,standard,14,total_permits,3,0,0,0,0,0,0,3,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|15,EB3519,Resident,standard,15,total_permits,2,0,1,1,1,0.5,50,2,0,1,6,1,0.5,50
2026|2027|EB3519|Resident|standard|16,EB3519,Resident,standard,16,total_permits,3,0,0,0,0,0,0,3,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|17,EB3519,Resident,standard,17,total_permits,2,0,0,0,0,0,0,2,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|18,EB3519,Resident,standard,18,total_permits,2,2,0,2,2,1,100,2,2,0,6,2,1,100
2026|2027|EB3519|Resident|standard|2,EB3519,Resident,standard,2,total_permits,8,0,0,0,0,0,0,8,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|20,EB3519,Resident,standard,20,total_permits,0,0,0,0,0,,,0,0,0,6,0,,
2026|2027|EB3519|Resident|standard|21,EB3519,Resident,standard,21,total_permits,1,1,0,1,1,1,100,1,1,0,6,1,1,100
2026|2027|EB3519|Resident|standard|22,EB3519,Resident,standard,22,total_permits,0,0,0,0,0,,,0,0,0,6,0,,
2026|2027|EB3519|Resident|standard|3,EB3519,Resident,standard,3,total_permits,9,0,0,0,0,0,0,9,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|4,EB3519,Resident,standard,4,total_permits,9,0,0,0,0,0,0,9,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|5,EB3519,Resident,standard,5,total_permits,7,0,1,1,1,0.1428571429,14.285714,7,0,1,6,1,0.14285714,14.285714
2026|2027|EB3519|Resident|standard|6,EB3519,Resident,standard,6,total_permits,3,0,0,0,0,0,0,3,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|7,EB3519,Resident,standard,7,total_permits,6,0,0,0,0,0,0,6,0,0,6,0,0,0
2026|2027|EB3519|Resident|standard|8,EB3519,Resident,standard,8,total_permits,9,0,1,1,1,0.1111111111,11.111111,9,0,1,6,1,0.11111111,11.111111
2026|2027|EB3519|Resident|standard|9,EB3519,Resident,standard,9,total_permits,6,0,0,0,0,0,0,6,0,0,6,0,0,0
2026|2027|EB3520|Resident|standard|0,EB3520,Resident,standard,0,total_permits,8,0,0,0,0,0,0,8,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|1,EB3520,Resident,standard,1,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|10,EB3520,Resident,standard,10,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|11,EB3520,Resident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|12,EB3520,Resident,standard,12,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|13,EB3520,Resident,standard,13,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|14,EB3520,Resident,standard,14,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|15,EB3520,Resident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|16,EB3520,Resident,standard,16,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|17,EB3520,Resident,standard,17,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|19,EB3520,Resident,standard,19,total_permits,2,0,1,1,1,0.5,50,2,0,1,2,1,0.5,50
2026|2027|EB3520|Resident|standard|2,EB3520,Resident,standard,2,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|20,EB3520,Resident,standard,20,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|21,EB3520,Resident,standard,21,total_permits,2,1,0,1,1,0.5,50,2,1,0,2,1,0.5,50
2026|2027|EB3520|Resident|standard|3,EB3520,Resident,standard,3,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|4,EB3520,Resident,standard,4,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|5,EB3520,Resident,standard,5,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|6,EB3520,Resident,standard,6,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|7,EB3520,Resident,standard,7,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3520|Resident|standard|8,EB3520,Resident,standard,8,total_permits,0,0,0,0,0,,,0,0,0,2,0,,
2026|2027|EB3520|Resident|standard|9,EB3520,Resident,standard,9,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3521|Resident|standard|0,EB3521,Resident,standard,0,total_permits,25,0,0,0,0,0,0,25,0,0,10,0,0,0
2026|2027|EB3521|Resident|standard|1,EB3521,Resident,standard,1,total_permits,13,0,0,0,0,0,0,13,0,0,10,0,0,0
2026|2027|EB3521|Resident|standard|10,EB3521,Resident,standard,10,total_permits,3,0,0,0,0,0,0,3,0,0,10,0,0,0
2026|2027|EB3521|Resident|standard|11,EB3521,Resident,standard,11,total_permits,1,1,0,1,1,1,100,1,1,0,10,1,1,100
2026|2027|EB3521|Resident|standard|12,EB3521,Resident,standard,12,total_permits,1,1,0,1,1,1,100,1,1,0,10,1,1,100
2026|2027|EB3521|Resident|standard|13,EB3521,Resident,standard,13,total_permits,2,2,0,2,2,1,100,2,2,0,10,2,1,100
2026|2027|EB3521|Resident|standard|15,EB3521,Resident,standard,15,total_permits,0,0,0,0,0,,,0,0,0,10,0,,
2026|2027|EB3521|Resident|standard|18,EB3521,Resident,standard,18,total_permits,1,1,0,1,1,1,100,1,1,0,10,1,1,100
2026|2027|EB3521|Resident|standard|19,EB3521,Resident,standard,19,total_permits,0,0,0,0,0,,,0,0,0,10,0,,
2026|2027|EB3521|Resident|standard|2,EB3521,Resident,standard,2,total_permits,10,0,0,0,0,0,0,10,0,0,10,0,0,0
2026|2027|EB3521|Resident|standard|3,EB3521,Resident,standard,3,total_permits,7,0,1,1,1,0.1428571429,14.285714,7,0,1,10,1,0.14285714,14.285714
2026|2027|EB3521|Resident|standard|4,EB3521,Resident,standard,4,total_permits,8,0,1,1,1,0.125,12.5,8,0,1,10,1,0.125,12.5
2026|2027|EB3521|Resident|standard|5,EB3521,Resident,standard,5,total_permits,5,0,0,0,0,0,0,5,0,0,10,0,0,0
2026|2027|EB3521|Resident|standard|6,EB3521,Resident,standard,6,total_permits,3,0,0,0,0,0,0,3,0,0,10,0,0,0
2026|2027|EB3521|Resident|standard|7,EB3521,Resident,standard,7,total_permits,12,0,3,3,3,0.25,25,12,0,3,10,3,0.25,25
2026|2027|EB3521|Resident|standard|8,EB3521,Resident,standard,8,total_permits,8,0,0,0,0,0,0,8,0,0,10,0,0,0
2026|2027|EB3521|Resident|standard|9,EB3521,Resident,standard,9,total_permits,3,0,0,0,0,0,0,3,0,0,10,0,0,0
2026|2027|EB3522|Resident|standard|0,EB3522,Resident,standard,0,total_permits,13,0,0,0,0,0,0,13,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|1,EB3522,Resident,standard,1,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|10,EB3522,Resident,standard,10,total_permits,5,0,0,0,0,0,0,5,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|11,EB3522,Resident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|12,EB3522,Resident,standard,12,total_permits,5,0,0,0,0,0,0,5,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|13,EB3522,Resident,standard,13,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|15,EB3522,Resident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|16,EB3522,Resident,standard,16,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3522|Resident|standard|18,EB3522,Resident,standard,18,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3522|Resident|standard|2,EB3522,Resident,standard,2,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|21,EB3522,Resident,standard,21,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3522|Resident|standard|25,EB3522,Resident,standard,25,total_permits,0,0,0,0,0,,,0,0,0,1,0,,
2026|2027|EB3522|Resident|standard|26,EB3522,Resident,standard,26,total_permits,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|3,EB3522,Resident,standard,3,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|4,EB3522,Resident,standard,4,total_permits,4,0,0,0,0,0,0,4,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|5,EB3522,Resident,standard,5,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|6,EB3522,Resident,standard,6,total_permits,2,0,0,0,0,0,0,2,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|7,EB3522,Resident,standard,7,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|8,EB3522,Resident,standard,8,total_permits,3,0,0,0,0,0,0,3,0,0,1,0,0,0
2026|2027|EB3522|Resident|standard|9,EB3522,Resident,standard,9,total_permits,5,0,0,0,0,0,0,5,0,0,1,0,0,0
2026|2027|EB3523|Resident|standard|0,EB3523,Resident,standard,0,total_permits,7,0,0,0,0,0,0,7,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|1,EB3523,Resident,standard,1,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|10,EB3523,Resident,standard,10,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|11,EB3523,Resident,standard,11,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|13,EB3523,Resident,standard,13,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|16,EB3523,Resident,standard,16,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|2,EB3523,Resident,standard,2,total_permits,10,0,1,1,1,0.1,10,10,0,1,2,1,0.1,10
2026|2027|EB3523|Resident|standard|22,EB3523,Resident,standard,22,total_permits,1,1,0,1,1,1,100,1,1,0,2,1,1,100
2026|2027|EB3523|Resident|standard|3,EB3523,Resident,standard,3,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|4,EB3523,Resident,standard,4,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|5,EB3523,Resident,standard,5,total_permits,7,0,0,0,0,0,0,7,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|6,EB3523,Resident,standard,6,total_permits,5,0,0,0,0,0,0,5,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|7,EB3523,Resident,standard,7,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|8,EB3523,Resident,standard,8,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3523|Resident|standard|9,EB3523,Resident,standard,9,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|0,EB3524,Resident,standard,0,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|1,EB3524,Resident,standard,1,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|11,EB3524,Resident,standard,11,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|12,EB3524,Resident,standard,12,total_permits,2,1,0,1,1,0.5,50,2,1,0,2,1,0.5,50
2026|2027|EB3524|Resident|standard|2,EB3524,Resident,standard,2,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|3,EB3524,Resident,standard,3,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|4,EB3524,Resident,standard,4,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|5,EB3524,Resident,standard,5,total_permits,9,0,1,1,1,0.1111111111,11.111111,9,0,1,2,1,0.11111111,11.111111
2026|2027|EB3524|Resident|standard|6,EB3524,Resident,standard,6,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|7,EB3524,Resident,standard,7,total_permits,5,0,0,0,0,0,0,5,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|8,EB3524,Resident,standard,8,total_permits,3,0,0,0,0,0,0,3,0,0,2,0,0,0
2026|2027|EB3524|Resident|standard|9,EB3524,Resident,standard,9,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|0,EB3525,Resident,standard,0,total_permits,7,0,0,0,0,0,0,7,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|1,EB3525,Resident,standard,1,total_permits,9,0,0,0,0,0,0,9,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|10,EB3525,Resident,standard,10,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|11,EB3525,Resident,standard,11,total_permits,7,0,0,0,0,0,0,7,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|12,EB3525,Resident,standard,12,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|13,EB3525,Resident,standard,13,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|14,EB3525,Resident,standard,14,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|15,EB3525,Resident,standard,15,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|17,EB3525,Resident,standard,17,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|18,EB3525,Resident,standard,18,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|19,EB3525,Resident,standard,19,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|2,EB3525,Resident,standard,2,total_permits,6,0,0,0,0,0,0,6,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|20,EB3525,Resident,standard,20,total_permits,1,0,1,1,1,1,100,1,0,1,2,1,1,100
2026|2027|EB3525|Resident|standard|21,EB3525,Resident,standard,21,total_permits,1,1,0,1,1,1,100,1,1,0,2,1,1,100
2026|2027|EB3525|Resident|standard|22,EB3525,Resident,standard,22,total_permits,0,0,0,0,0,,,0,0,0,2,0,,
2026|2027|EB3525|Resident|standard|3,EB3525,Resident,standard,3,total_permits,10,0,0,0,0,0,0,10,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|4,EB3525,Resident,standard,4,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|5,EB3525,Resident,standard,5,total_permits,9,0,0,0,0,0,0,9,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|6,EB3525,Resident,standard,6,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|7,EB3525,Resident,standard,7,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|8,EB3525,Resident,standard,8,total_permits,5,0,0,0,0,0,0,5,0,0,2,0,0,0
2026|2027|EB3525|Resident|standard|9,EB3525,Resident,standard,9,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3526|Resident|standard|0,EB3526,Resident,standard,0,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3526|Resident|standard|1,EB3526,Resident,standard,1,total_permits,0,0,0,0,0,,,0,0,0,2,0,,
2026|2027|EB3526|Resident|standard|10,EB3526,Resident,standard,10,total_permits,0,0,0,0,0,,,0,0,0,2,0,,
2026|2027|EB3526|Resident|standard|2,EB3526,Resident,standard,2,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3526|Resident|standard|3,EB3526,Resident,standard,3,total_permits,4,0,0,0,0,0,0,4,0,0,2,0,0,0
2026|2027|EB3526|Resident|standard|4,EB3526,Resident,standard,4,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3526|Resident|standard|5,EB3526,Resident,standard,5,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3526|Resident|standard|8,EB3526,Resident,standard,8,total_permits,1,0,1,1,1,1,100,1,0,1,2,1,1,100
2026|2027|EB3526|Resident|standard|9,EB3526,Resident,standard,9,total_permits,2,1,0,1,1,0.5,50,2,1,0,2,1,0.5,50
2026|2027|EB3527|Resident|standard|0,EB3527,Resident,standard,0,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3527|Resident|standard|1,EB3527,Resident,standard,1,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3527|Resident|standard|10,EB3527,Resident,standard,10,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3527|Resident|standard|11,EB3527,Resident,standard,11,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3527|Resident|standard|12,EB3527,Resident,standard,12,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
2026|2027|EB3527|Resident|standard|13,EB3527,Resident,standard,13,total_permits,2,0,0,0,0,0,0,2,0,0,2,0,0,0
2026|2027|EB3527|Resident|standard|14,EB3527,Resident,standard,14,total_permits,1,0,0,0,0,0,0,1,0,0,2,0,0,0
